0	177868
1	177868
2	199236
3	235348
4	274460
5	274460
6	304132
7	313636
8	331604
9	317400
10	319792
11	328892
12	328892
13	328892
14	328892
15	328892
16	328892
17	291760
18	291760
19	291760
20	291760
21	291760
22	291760
23	291760
24	291760
25	291760
26	291760
27	291760
28	291760
29	291760
30	291760
31	339576
32	355672
33	355672
34	367476
35	367476
36	385480
37	385480
38	385480
39	385480
40	385480
41	385480
42	385480
43	385480
44	385480
45	348220
46	348220
47	348220
48	348220
49	348220
50	348220
51	348220
52	348220
53	348220
54	348220
55	348220
56	348220
57	348220
58	348220
59	379456
60	385600
61	385600
62	385600
63	385600
64	385600
65	385600
66	385600
67	385600
68	385600
69	385600
70	385600
71	385600
72	348220
73	348220
74	348220
75	348220
76	348220
77	348220
78	348220
79	348220
80	348220
81	348220
82	348220
83	348220
84	348220
85	348220
86	348220
87	326464
88	344412
89	344412
90	365976
91	365976
92	381212
93	381212
94	381212
95	381212
96	381212
97	381212
98	381212
99	381212
100	343876
101	343876
102	343876
103	343876
104	343876
105	343876
106	343876
107	343876
108	343876
109	343876
110	343876
111	343876
112	343876
113	343876
114	343876
115	343876
116	353632
117	353896
118	375460
119	375460
120	383704
121	383704
122	383704
123	383704
124	383704
125	383704
126	383704
127	383704
128	302516
129	302516
130	302516
131	302516
132	302516
133	302516
134	302516
135	302516
136	302516
137	302516
138	302516
139	302516
140	302516
141	302516
142	302516
143	347056
144	349104
145	349104
146	366080
147	366080
148	381052
149	381052
150	381052
151	381052
152	381052
153	381052
154	381052
155	381052
156	343876
157	343876
158	343876
159	343876
160	343876
161	343876
162	343876
163	343876
164	343876
165	343876
166	343876
167	343876
168	343876
169	343876
170	343876
171	343876
172	353632
173	353632
174	375460
175	375460
176	383704
177	383704
178	383704
179	383704
180	383704
181	383704
182	383704
183	383704
184	302516
185	302516
186	302516
187	302516
188	302516
189	302516
190	302516
191	302516
192	302516
193	302516
194	302516
195	302516
196	302516
197	302516
198	302516
199	338864
200	349104
201	349104
202	366080
203	366080
204	381052
205	381052
206	381052
207	381052
208	381052
209	381052
210	381052
211	381052
212	343876
213	343876
214	343876
215	343876
216	343876
217	343876
218	343876
219	343876
220	343876
221	343876
222	343876
223	343876
224	343876
225	343876
226	343876
227	343876
228	353632
229	353632
230	375460
231	375460
232	383704
233	383704
234	383704
235	383704
236	383704
237	383704
238	383704
239	383704
240	302516
241	302516
242	302516
243	302516
244	302516
245	302516
246	302516
247	302516
248	302516
249	302516
250	302516
251	302516
252	302516
253	302516
254	302516
255	338864
256	349104
257	349104
258	366080
259	366080
260	381052
261	381052
262	381052
263	381052
264	381052
265	381052
266	381052
267	381052
268	343876
269	343876
270	343876
271	343876
272	343876
273	343876
274	343876
275	343876
276	343876
277	343876
278	343876
279	343876
280	343876
281	343876
282	343876
283	343876
284	343876
285	343876
286	343876
287	343876
288	343876
289	343876
290	343876
291	343876
292	343876
293	343876
294	343876
295	343876
296	343876
297	343876
298	343876
299	343876
300	343876
301	343876
302	343876
303	343876
304	343876
305	343876
306	343876
307	343876
308	343876
309	343876
310	343876
