0	177956
1	177956
2	197000
3	241304
4	241304
5	266912
6	272328
7	270580
8	276828
9	276828
10	276828
11	276828
12	252824
13	252824
14	252824
15	252824
16	252824
17	252824
18	252824
19	252824
20	252824
21	252824
22	252824
23	252824
24	252824
25	252824
26	252824
27	252824
28	252824
29	252824
30	276916
31	293580
32	307508
33	309608
34	312972
35	312972
36	312972
37	312972
38	312972
39	260252
40	260252
41	260252
42	260252
43	260252
44	260252
45	260252
46	260252
47	260252
48	260252
49	260252
50	260252
51	260252
52	260252
53	260252
54	260252
55	260252
56	260252
57	260252
58	287484
59	287484
60	301664
61	311296
62	311296
63	311296
64	311296
65	311296
66	311296
67	257012
68	257012
69	257012
70	257012
71	257012
72	257012
73	257012
74	257012
75	257012
76	257012
77	257012
78	257012
79	257012
80	257012
81	257012
82	257012
83	257012
84	257012
85	267964
86	293616
87	293616
88	307544
89	313008
90	313008
91	313008
92	313008
93	313008
94	260252
95	260252
96	260252
97	260252
98	260252
99	260252
100	260252
101	260252
102	260252
103	260252
104	260252
105	260252
106	260252
107	260252
108	260252
109	260252
110	260252
111	260252
112	260252
113	270808
114	287484
115	301664
116	307404
117	311296
118	311296
119	311296
120	311296
121	311296
122	257012
123	257012
124	257012
125	257012
126	257012
127	257012
128	257012
129	257012
130	257012
131	257012
132	257012
133	257012
134	257012
135	257012
136	257012
137	257012
138	257012
139	257012
140	257012
141	301544
142	301544
143	309312
144	320852
145	320852
146	320852
147	320852
148	320852
149	320852
150	268312
151	268312
152	268312
153	268312
154	268312
155	268312
156	268312
157	268312
158	268312
159	268312
160	268312
161	268312
162	268312
163	268312
164	268312
165	268312
166	268312
167	268312
168	274244
169	287368
170	287368
171	301560
172	311444
173	311444
174	311444
175	311444
176	311444
177	311444
178	257012
179	257012
180	257012
181	257012
182	257012
183	257012
184	257012
185	257012
186	257012
187	257012
188	257012
189	257012
190	257012
191	257012
192	257012
193	257012
194	257012
195	257012
196	281044
197	301544
198	308520
199	313672
200	320852
201	320852
202	320852
203	320852
204	320852
205	268248
206	268248
207	268248
208	268248
209	268248
210	268248
211	268248
212	268248
213	268248
214	268248
215	268248
216	268248
217	268248
218	268248
219	268248
220	268248
221	268248
222	268248
223	268248
224	287500
225	287500
226	301428
227	311312
228	311312
229	311312
230	311312
231	311312
232	311312
233	257012
234	257012
235	257012
236	257012
237	257012
238	257012
239	257012
240	257012
241	257012
242	257012
243	257012
244	257012
245	257012
246	257012
247	257012
248	257012
249	257012
250	257012
251	266184
252	293616
253	293616
254	307544
255	313008
256	313008
257	313008
258	313008
259	313008
260	260252
261	260252
262	260252
263	260252
264	260252
265	260252
266	260252
267	260252
268	260252
269	260252
270	260252
271	260252
272	260252
273	260252
274	260252
275	260252
276	260252
277	260252
278	260252
279	260252
280	260252
281	260252
282	260252
283	260252
284	260252
285	260252
286	260252
287	260252
288	260252
289	260252
290	260252
291	260252
292	260252
293	260252
294	260252
295	260252
296	260252
297	260252
298	260252
299	260252
300	260252
301	260252
302	260252
303	260252
304	260252
305	260252
306	260252
