0	3504
1	29764
2	59588
3	59588
4	59588
5	59588
6	59588
7	59588
8	59588
9	59588
10	59588
11	59588
12	59588
13	59588
14	59588
15	59588
16	59588
17	59588
18	59588
19	59588
20	59588
21	59588
22	59588
23	59588
24	59588
25	59588
26	59588
27	59588
28	59588
29	59596
30	59596
31	59596
32	59596
33	59596
34	59596
35	59596
36	59596
37	59596
38	59596
39	59596
40	59596
41	59596
42	59596
43	59596
44	59596
45	59596
46	59596
47	59596
48	59596
49	59596
50	59596
51	59596
52	59596
53	59596
54	59596
55	59596
56	59860
57	59860
58	59860
59	59860
60	59860
61	59860
62	59860
63	59860
64	59860
65	59860
66	59860
67	59860
68	59860
69	59860
70	59860
71	59860
72	59860
73	59860
74	59860
75	59860
76	59860
77	59860
78	59860
79	59860
80	59860
81	59860
82	59860
83	59868
84	59868
85	59868
86	59868
87	59868
88	59868
89	59868
90	59868
91	59868
92	59868
93	59868
94	59868
95	59868
96	59868
97	59868
98	59868
99	59868
100	59868
101	59868
102	59868
103	59868
104	59868
105	59868
106	59868
107	59868
108	59868
109	59868
110	59888
111	59888
112	59888
113	59888
114	59888
115	59888
116	59888
117	59888
118	59888
119	59888
120	59888
121	59888
122	59888
123	59888
124	59888
125	59888
126	59888
127	59888
128	59888
129	59888
130	59888
131	59888
132	59888
133	59888
134	59888
135	59888
136	59888
137	59888
138	59888
139	59888
140	59888
141	59888
142	59888
143	59888
144	59888
145	59888
146	59888
147	59888
148	59888
149	59888
150	59888
151	59888
152	59888
153	59888
154	59888
155	59888
156	59888
157	59888
158	59888
159	59888
160	59888
161	59888
162	59888
163	59888
164	59888
165	59888
166	59888
167	59888
168	59888
169	59888
170	59888
171	59888
172	59888
173	59888
174	59888
175	59888
176	59888
177	59888
178	59888
179	59888
180	59888
181	59888
182	59888
183	59888
184	59888
185	59888
186	59888
187	59888
188	59888
189	59888
190	59888
191	59888
192	59888
193	59888
194	59888
195	59888
196	59888
197	59888
198	59888
199	59888
200	59888
201	59888
202	59888
203	59888
204	59888
205	59888
206	59888
207	59888
208	59888
209	59888
210	59888
211	59888
212	59888
213	59888
214	59888
215	59888
216	59888
217	59888
218	59888
219	59888
220	59888
221	59888
222	59888
223	59888
224	59888
225	59888
226	59888
227	59888
228	59888
229	59888
230	59888
231	59888
232	59888
233	59888
234	59888
235	59888
236	59888
237	59888
238	59888
239	59888
240	59888
241	59888
242	59888
243	59888
244	59888
245	59888
246	57852
247	59888
248	59888
249	59888
250	59888
251	59888
252	59888
253	59888
254	59888
255	59888
256	59888
257	59888
258	59888
259	59888
260	59888
261	59888
262	59888
263	59888
264	59888
265	59888
266	59888
267	59888
268	59888
269	59888
270	59888
271	59888
272	59888
273	59888
274	57592
275	57592
276	57592
277	57592
278	57592
279	57592
280	57592
281	57592
282	57592
283	57592
284	57592
285	57592
286	57592
287	57592
288	57592
289	57592
290	57592
291	57592
292	57592
293	57592
294	57592
295	57592
296	57592
297	57592
298	57592
299	57592
300	57592
301	57592
